num_timesteps,total_reward,fell
65,31.8324384189,True
1001,717.827572632,False
57,-114.98329625,True
1001,714.7202006,False
86,87.135262483,True
105,139.966820688,True
1001,896.053227514,False
86,-106.402589267,True
1001,611.751080102,False
1001,682.671322704,False
110,198.20632599,True
93,-122.528403398,True
80,148.397346012,True
1001,814.070623867,False
1001,504.018453124,False
55,-111.603356805,True
1001,664.3638168,False
1001,859.383844679,False
1001,613.077570934,False
1001,615.139492408,False
54,-2.63502896042,True
132,193.488418321,True
49,-100.761315408,True
60,41.7171224269,True
64,-99.5746180921,True
91,95.8524061246,True
1001,620.452116097,False
58,-113.653155852,True
1001,594.422796091,False
51,-111.72222561,True
1001,772.677196972,False
1001,846.054519199,False
1001,1087.21949263,False
65,-114.192768494,True
74,249.164417135,True
1001,527.179062514,False
84,123.326026773,True
1001,608.217447666,False
94,-113.886431462,True
55,-74.8684695159,True
62,-102.328380447,True
86,-114.177652385,True
1001,807.053423228,False
1001,863.113482657,False
1001,715.638073301,False
62,-46.4310646902,True
143,361.002292348,True
1001,733.831426882,False
1001,618.015221698,False
1001,564.727478147,False
1001,929.804912083,False
1001,616.251127972,False
63,-10.6092885372,True
1001,775.229116374,False
1001,869.283127348,False
103,-104.920147933,True
1001,768.823589827,False
86,323.160668222,True
72,-117.690716916,True
79,-117.664983342,True
1001,820.39867016,False
1001,619.20413883,False
1001,670.860352382,False
69,257.959421631,True
99,469.885874921,True
74,111.314653315,True
1001,548.202112893,False
1001,836.386483945,False
76,-95.2173344457,True
1001,604.587172314,False
1001,648.51729456,False
57,18.3667862735,True
69,-68.710921063,True
1001,827.461850903,False
72,-102.429583763,True
58,-111.165894397,True
119,325.644699435,True
60,122.338721894,True
1001,754.5130541,False
110,324.504226546,True
63,-88.522763135,True
1001,732.901447743,False
69,69.5978319027,True
59,25.997417217,True
80,-111.804230634,True
76,-113.288211732,True
1001,862.549736862,False
1001,630.343742641,False
1001,1040.74183329,False
63,34.5288493605,True
58,-87.9838166604,True
61,-85.0396234528,True
108,-38.5288812053,True
53,50.9196205097,True
1001,839.705782207,False
1001,865.854911018,False
78,66.6953142362,True
95,389.953405691,True
59,-112.208520007,True
72,62.8067461561,True
80,151.305560202,True
80,126.474535224,True
1001,645.99762899,False
69,4.28985508519,True
78,94.6529769615,True
49,-110.443929137,True
1001,939.234140037,False
63,-107.955428896,True
142,-36.0316255268,True
73,-118.226810695,True
72,-41.5079174001,True
91,256.527039278,True
86,-84.5300668978,True
70,105.649388309,True
57,-115.144446049,True
1001,906.973401951,False
1001,761.677854303,False
60,33.8789096156,True
114,-115.954976918,True
78,123.78496191,True
